time,MODE,POSITION,VELOCITY,TORQUE,Q_CURRENT,D_CURRENT,POWER,VOLTAGE,TEMPERATURE,FAULT
0.0034093856811523438,0,2633.6064453125,0.12404630333185196,0.0,0.1912744641304016,-0.5742745399475098,-0.041980039328336716,29.0,31.0,0
0.03105020523071289,10,2633.60791015625,0.19892363250255585,0.026259027421474457,3.6533727645874023,-0.03324205428361893,0.39189159870147705,29.0,31.0,0
0.05861544609069824,10,2633.622314453125,0.8003831505775452,0.03693392500281334,5.138552665710449,0.7804643511772156,0.5628896951675415,29.0,31.0,0
0.0861663818359375,10,2633.656494140625,1.8523122072219849,-0.008003792725503445,-1.113553762435913,0.2585350275039673,0.09787604212760925,29.0,31.0,0
0.11373138427734375,10,2633.703369140625,1.6995460987091064,0.0305252093821764,4.24691915512085,-0.3757510185241699,1.1183055639266968,29.0,31.0,0
0.14139080047607422,10,2633.765625,2.882797956466675,-0.001275917631573975,-0.17751620709896088,-0.12399115413427353,-0.0040010991506278515,29.0,31.0,0
0.1689460277557373,10,2633.84228515625,2.950237512588501,0.029354209080338478,4.245739459991455,-0.6866044998168945,1.2973988056182861,29.0,31.0,0
0.19647717475891113,10,2633.935546875,3.388995885848999,0.031519874930381775,4.396618843078613,0.38137292861938477,1.3857426643371582,29.0,31.0,0
0.22411465644836426,10,2634.04296875,4.152939319610596,0.028027083724737167,3.8993594646453857,0.5273249745368958,0.589648962020874,29.0,30.0,0
0.25170421600341797,10,2634.16650390625,4.95200777053833,0.0034540845081210136,0.4805607795715332,0.17771826684474945,0.06032480299472809,29.0,31.0,0
0.27939367294311523,10,2634.305908203125,5.634754657745361,0.0010516488691791892,0.14631406962871552,0.1827692836523056,0.007196838967502117,29.0,31.0,0
0.3069925308227539,10,2634.4599609375,6.098598957061768,0.005215591285377741,0.7256361246109009,-0.037173815071582794,0.0961131602525711,29.0,31.0,0
0.33458971977233887,10,2634.628173828125,6.430427551269531,0.02065425179898739,2.8735899925231934,-0.48232027888298035,0.8892134428024292,29.0,31.0,0
0.36222124099731445,10,2634.8134765625,7.193659782409668,0.001682203495875001,0.23404204845428467,0.006056171841919422,0.055951617658138275,29.0,31.0,0
0.38973522186279297,10,2635.0126953125,7.616684913635254,0.005251364316791296,0.7306131720542908,0.5555040836334229,0.1876043975353241,29.0,31.0,0
0.41725873947143555,10,2635.226318359375,8.144046783447266,0.030140789225697517,4.1934356689453125,-0.21090537309646606,1.2148213386535645,29.0,31.0,0
0.4448881149291992,10,2635.457275390625,8.511621475219727,0.022782545536756516,3.1696958541870117,0.8395883440971375,1.4415209293365479,29.0,31.0,0
0.4723198413848877,10,2635.699951171875,9.083109855651855,0.03184932470321655,4.431140899658203,-0.1174338310956955,2.811793804168701,29.0,31.0,0
0.49976515769958496,10,2635.961669921875,9.894224166870117,0.009506918489933014,1.3226810693740845,-0.04032081365585327,0.08682817220687866,29.0,31.0,0
0.5273973941802979,10,2636.233154296875,10.265071868896484,0.033710550516843796,4.690090179443359,1.1591827869415283,2.6405930519104004,29.0,31.0,0
0.5548624992370605,10,2636.52685546875,10.803006172180176,0.026060020551085472,3.625685214996338,-0.026839150115847588,1.6689603328704834,29.0,31.0,0
0.5824613571166992,10,2636.828857421875,11.467845916748047,0.006025380454957485,0.8383007049560547,0.09906702488660812,0.4810197353363037,29.0,31.0,0
0.6100246906280518,10,2637.150146484375,11.35711669921875,0.07911775261163712,10.71955394744873,1.9150869846343994,7.8167829513549805,29.0,31.0,0
0.6375987529754639,10,2637.48828125,11.996588706970215,0.03606531769037247,5.017704963684082,-0.3311208486557007,4.601386070251465,29.0,31.0,0
0.6651594638824463,10,2637.837646484375,12.857047080993652,0.05017916485667229,6.981339931488037,-0.5403994917869568,4.28057336807251,29.0,31.0,0
0.6926889419555664,10,2638.20361328125,12.752839088439941,0.10768261551856995,14.981695175170898,1.123910665512085,13.978109359741211,29.0,31.0,0
0.7203586101531982,10,2638.590087890625,13.870567321777344,0.03365086019039154,4.681785583496094,-0.7481437921524048,2.906323194503784,29.0,31.0,0
0.7479164600372314,10,2638.986572265625,14.910883903503418,0.0032555076759308577,0.452933132648468,-0.13367174565792084,0.21199366450309753,29.0,31.0,0
0.7755153179168701,10,2639.39697265625,15.354720115661621,0.03361321985721588,4.676548957824707,-0.005499574355781078,2.79333758354187,29.0,31.0,0
0.8030047416687012,10,2639.82421875,16.046295166015625,0.022223521023988724,3.0919198989868164,0.12201046943664551,1.9538872241973877,29.0,31.0,0
0.8305873870849609,10,2640.264892578125,16.092355728149414,0.07092799246311188,9.868087768554688,-0.7241947054862976,9.12148380279541,29.0,30.0,0
0.8581511974334717,10,2640.72314453125,16.481117248535156,0.0687934085726738,9.571106910705566,-1.0218647718429565,9.634651184082031,29.0,30.0,0
0.8857095241546631,10,2641.197265625,17.16567039489746,0.04617723450064659,6.424558162689209,-0.8173612356185913,5.311646461486816,29.0,31.0,0
0.9133896827697754,10,2641.68603515625,17.778423309326172,0.03588463366031647,4.9925665855407715,0.9032749533653259,4.391715049743652,29.0,31.0,0
0.9409656524658203,10,2642.190673828125,18.106821060180664,0.05505525693297386,7.65974235534668,-1.6400761604309082,7.602280139923096,29.0,30.0,0
0.9685361385345459,10,2642.70947265625,18.98431396484375,0.04020991176366806,5.594335079193115,-0.05127811059355736,5.599727153778076,29.0,30.0,0
0.9960176944732666,10,2643.242919921875,19.500072479248047,0.028201214969158173,3.923585891723633,-0.5226529836654663,4.313096046447754,29.0,31.0,0
