time,MODE,POSITION,VELOCITY,TORQUE,Q_CURRENT,D_CURRENT,POWER,VOLTAGE,TEMPERATURE,FAULT
0.0052890777587890625,0,5267.89453125,0.12872274219989777,0.0,-0.08243083953857422,0.8604562282562256,-0.02464073896408081,39.0,36.0,0
0.03288531303405762,10,5267.8955078125,0.6223459839820862,0.0033554385881870985,0.5864001512527466,-0.16817307472229004,0.007664574310183525,38.5,36.0,0
0.0605158805847168,10,5267.900390625,0.0838070809841156,0.030880197882652283,5.396657466888428,-0.12679755687713623,0.7881087064743042,38.5,36.0,0
0.08809399604797363,10,5267.92138671875,0.9843468070030212,0.018134910613298416,3.1692769527435303,0.06050211936235428,0.6891512274742126,39.0,36.0,0
0.1156301498413086,10,5267.9658203125,1.8824013471603394,0.014919784851372242,2.60739803314209,0.11239123344421387,0.4753997325897217,39.0,36.0,0
0.14327144622802734,10,5268.02783203125,2.496877431869507,0.008634139783680439,1.5089118480682373,-0.2830505073070526,0.2050580382347107,39.0,36.0,0
0.17090988159179688,10,5268.103515625,2.8332762718200684,0.017301570624113083,3.023641586303711,-0.21649399399757385,0.610905110836029,39.0,36.0,0
0.1984422206878662,10,5268.193359375,3.4464752674102783,0.022574221715331078,3.945096015930176,-0.22798725962638855,0.7459213137626648,39.0,36.0,0
0.22598719596862793,10,5268.2998046875,4.091604232788086,0.014100740663707256,2.464261054992676,-0.25204217433929443,0.5932676792144775,39.0,36.0,0
0.25351667404174805,10,5268.42236328125,4.627395153045654,0.00941338762640953,1.6450939178466797,-0.51204514503479,0.351507306098938,39.0,36.0,0
0.28095364570617676,10,5268.55908203125,5.16887092590332,0.02072419784963131,3.62178373336792,0.20136097073554993,1.0057435035705566,39.0,36.0,0
0.30846190452575684,10,5268.7080078125,5.428768157958984,0.029429567977786064,5.143143653869629,0.47920435667037964,1.4368104934692383,39.0,36.0,0
0.3360147476196289,10,5268.875,6.186014175415039,0.022444846108555794,3.9224860668182373,-0.8245663642883301,1.125537395477295,38.5,36.0,0
0.3634951114654541,10,5269.05859375,6.78490686416626,0.020529422909021378,3.58774471282959,0.34442052245140076,1.0415699481964111,39.0,36.0,0
0.3909037113189697,10,5269.2529296875,7.751826763153076,0.014685489237308502,2.5664522647857666,0.24503561854362488,0.7136468887329102,39.0,36.0,0
0.4184412956237793,10,5269.46533203125,8.445982933044434,0.006510559469461441,1.1377925872802734,0.4900747239589691,0.34467536211013794,39.0,36.0,0
0.44594883918762207,10,5269.69189453125,8.783506393432617,0.018072355538606644,3.1583447456359863,-0.9745861887931824,1.0438724756240845,38.5,36.0,0
0.47336411476135254,10,5269.93408203125,9.11868953704834,0.015339374542236328,2.6807260513305664,0.6271638870239258,1.1124370098114014,38.5,36.0,0
0.5008172988891602,10,5270.19091796875,9.238068580627441,0.02336765080690384,4.083756446838379,-0.7895964980125427,2.0307765007019043,39.0,36.0,0
0.5283353328704834,10,5270.46240234375,10.116621971130371,0.025629622861742973,4.479061126708984,-0.5497462153434753,1.80354905128479,39.0,36.0,0
0.5559258460998535,10,5270.74951171875,10.986056327819824,0.022658100351691246,3.959754705429077,-1.5275545120239258,1.8650426864624023,39.0,36.0,0
0.5834715366363525,10,5271.05517578125,11.356938362121582,0.0186842642724514,3.26528263092041,0.32728666067123413,1.5611839294433594,39.0,36.0,0
0.610999584197998,10,5271.37060546875,11.64499568939209,0.030160633847117424,5.270905494689941,0.23150673508644104,2.995906352996826,39.0,36.0,0
0.638568639755249,10,5271.705078125,12.689659118652344,0.007897754199802876,1.3802201747894287,-0.9109557867050171,0.5997804999351501,39.0,36.0,0
0.6659917831420898,10,5272.05615234375,13.087347984313965,0.018212420865893364,3.1828227043151855,-0.18166916072368622,1.6435589790344238,39.0,35.0,0
0.6935379505157471,10,5272.41650390625,13.556642532348633,0.01473876554518938,2.575762987136841,-0.3001033067703247,1.5949077606201172,39.0,36.0,0
0.7210626602172852,10,5272.794921875,13.979640007019043,0.024749495089054108,4.325249195098877,-0.6427141427993774,2.784419059753418,38.5,36.0,0
0.7486307621002197,10,5273.1904296875,14.1030855178833,0.02788456529378891,4.873137474060059,-1.4060049057006836,3.2395896911621094,39.0,36.0,0
0.7761576175689697,10,5273.6005859375,14.91367244720459,0.032449059188365936,5.670833587646484,0.2670726776123047,4.163178443908691,39.0,36.0,0
0.8037323951721191,10,5274.025390625,15.74372673034668,0.02727445587515831,4.766513824462891,-1.0735841989517212,2.9708471298217773,39.0,36.0,0
0.8312368392944336,10,5274.46435546875,16.01275634765625,0.03713388741016388,6.489559173583984,1.3888089656829834,4.733223915100098,39.0,36.0,0
0.8588008880615234,10,5274.91796875,17.16090965270996,0.01830407977104187,3.198841094970703,-0.02246847003698349,1.974215030670166,39.0,36.0,0
0.8863272666931152,10,5275.38916015625,17.55024528503418,0.025108538568019867,4.387995719909668,-2.2473223209381104,2.8803532123565674,39.0,36.0,0
0.9139556884765625,10,5275.87451171875,18.200532913208008,0.024498187005519867,4.281330108642578,1.094462275505066,3.102825164794922,39.0,36.0,0
0.941514253616333,10,5276.3759765625,18.04710578918457,0.03847239166498184,6.723477363586426,1.5401279926300049,6.124397277832031,39.0,36.0,0
0.9690425395965576,10,5276.89208984375,19.72963523864746,0.010112459771335125,1.7672646045684814,-0.03293715417385101,1.2861180305480957,39.0,36.0,0
0.9965999126434326,10,5277.42333984375,19.50037956237793,0.04008663445711136,7.005584239959717,-2.3746495246887207,5.453188419342041,39.0,36.0,0
