,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Device history data,,,,,,,,,,,,,,,,,,,,,,
,Device,,TMM 12026-3 I   HBC-SERIES,,,,,,,,,,,,,,,,,,,,,,
,Type,,HBC-Series,,,,,,,,,,,,,,,,,,,,,,
,Firmware,,5.77,,,,,,,,,,,,,,,,,,,,,,
,Serial number,,37FF71063043523944312343,,,,,,,,,,,,,,,,,,,,,,
,Created,,"16/01/2025, 15:20",,MGM ProTool v3.5.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Timems,Time,Input voltage,Input current,Motor revolutions,Controller temperature,BEC voltage,BEC current,BEC temperature,Input request,Incoming power,Cruising speed (car),Motor temperature,Battery temperature,Output power,Automatic regulation,I*T fuse,Low voltage,High current,ESC overheated,Motor overheated,Battery overheated,HW current fuse,HW overvoltage/undervoltage,Pulse current
,,,[V],[A],[x100rpm],[°C],[V],[A],[°C],[%],[W],[km/h],[°C],[°C],[%],,,,,,,,,,[A]
,2m 42s 800ms,162800,14.241,53.6,120.2,61,8.405,0,59,70.588,760,112.9,0,0,70.588,0,0,0,0,0,0,0,0,0,76.6
,2m 42s 900ms,162900,14.485,44.9,117.8,61,8.351,0,59,68.627,650,110.7,0,0,68.627,0,0,0,0,0,0,0,0,0,66
,2m 43s,163000,14.468,40.5,112.9,61,8.347,0,59,64.706,590,106.1,0,0,64.706,0,0,0,0,0,0,0,0,0,63.2
,2m 43s 100ms,163100,14.555,40.3,110.4,64,8.367,0,59,62.745,590,103.7,0,0,62.745,0,0,0,0,0,0,0,0,0,64.8
,2m 43s 200ms,163200,14.537,38.5,109.6,64,8.353,0,59,60.784,560,103,0,0,60.784,0,0,0,0,0,0,0,0,0,63.9
,2m 43s 300ms,163300,14.694,38.3,107.9,63,8.338,0,59,58.824,560,101.4,0,0,58.824,0,0,0,0,0,0,0,0,0,65.7
,2m 43s 400ms,163400,14.624,37.8,107.7,63,8.347,0,59,59.804,550,101.2,0,0,59.804,0,0,0,0,0,0,0,0,0,63.8
,2m 43s 500ms,163500,14.642,28.6,105.8,63,8.356,0,59,57.843,420,99.4,0,0,57.843,0,0,0,0,0,0,0,0,0,49.9
,2m 43s 600ms,163600,14.677,34.4,105.4,64,8.351,0,60,57.843,500,99,0,0,57.843,0,0,0,0,0,0,0,0,0,60
,2m 43s 700ms,163700,14.711,33.5,103.8,64,8.344,0,60,56.863,490,97.5,0,0,56.863,0,0,0,0,0,0,0,0,0,59.4
,2m 43s 800ms,163800,14.851,29.6,100.3,63,8.331,0,59,53.922,440,94.2,0,0,53.922,0,0,0,0,0,0,0,0,0,55.4
,2m 43s 900ms,163900,14.764,30.1,99.5,63,8.331,0,59,52.941,440,93.5,0,0,52.941,0,0,0,0,0,0,0,0,0,57.4
,2m 44s,164000,14.764,27.8,96.6,63,8.349,0,60,50.98,410,90.8,0,0,50.98,0,0,0,0,0,0,0,0,0,55
,2m 44s 100ms,164100,14.938,29.6,97.8,64,8.327,0,60,51.961,440,91.9,0,0,51.961,0,0,0,0,0,0,0,0,0,57.5
,2m 44s 200ms,164200,14.781,32.9,99.8,65,8.329,0,59,54.902,490,93.8,0,0,54.902,0,0,0,0,0,0,0,0,0,60.5
,2m 44s 300ms,164300,14.746,34.8,103.6,64,8.327,0,60,56.863,510,97.3,0,0,56.863,0,0,0,0,0,0,0,0,0,61.8
,2m 44s 400ms,164400,14.677,34.4,104.5,63,8.36,0,59,57.843,500,98.2,0,0,57.843,0,0,0,0,0,0,0,0,0,60
,2m 44s 500ms,164500,14.624,36.7,106.9,63,8.344,0,60,58.824,540,100.4,0,0,58.824,0,0,0,0,0,0,0,0,0,63
,2m 44s 600ms,164600,14.607,39.6,109.4,64,8.351,0,60,61.765,580,102.8,0,0,61.765,0,0,0,0,0,0,0,0,0,64.7
,2m 44s 700ms,164700,14.59,38.9,109.8,64,8.367,0,60,61.765,570,103.2,0,0,61.765,0,0,0,0,0,0,0,0,0,63.5
,2m 44s 800ms,164800,14.677,35.5,107.7,63,8.367,0,60,58.824,520,101.2,0,0,58.824,0,0,0,0,0,0,0,0,0,60.9
,2m 44s 900ms,164900,14.642,34.5,105.6,63,8.347,0,60,57.843,500,99.2,0,0,57.843,0,0,0,0,0,0,0,0,0,60.2
,2m 45s,165000,14.642,33.2,103.8,63,8.349,0,60,55.882,480,97.5,0,0,55.882,0,0,0,0,0,0,0,0,0,59.9
,2m 45s 100ms,165100,14.868,28.8,102,64,8.338,0,60,53.922,430,95.8,0,0,53.922,0,0,0,0,0,0,0,0,0,53.9
,2m 45s 200ms,165200,14.816,32.6,102.9,64,8.333,0,60,54.902,480,96.7,0,0,54.902,0,0,0,0,0,0,0,0,0,59.9
,2m 45s 300ms,165300,14.955,29.9,101.5,65,8.338,0,60,53.922,450,95.4,0,0,53.922,0,0,0,0,0,0,0,0,0,55.9
,2m 45s 400ms,165400,14.764,33.2,102,65,8.349,0,60,54.902,490,95.8,0,0,54.902,0,0,0,0,0,0,0,0,0,61
,2m 45s 500ms,165500,14.764,34.8,103.8,64,8.349,0,60,55.882,510,97.5,0,0,55.882,0,0,0,0,0,0,0,0,0,62.8
,2m 45s 600ms,165600,14.677,35.4,103.6,64,8.333,0,60,56.863,520,97.3,0,0,56.863,0,0,0,0,0,0,0,0,0,62.8
,2m 45s 700ms,165700,14.833,31.3,103.2,64,8.365,0,60,55.882,460,97,0,0,55.882,0,0,0,0,0,0,0,0,0,56.5
,2m 45s 800ms,165800,14.711,35.5,105,64,8.347,0,60,56.863,520,98.7,0,0,56.863,0,0,0,0,0,0,0,0,0,63
,2m 45s 900ms,165900,14.781,28.8,102.3,63,8.34,0,60,54.902,420,96.1,0,0,54.902,0,0,0,0,0,0,0,0,0,52.9
,2m 46s,166000,14.798,33.5,102.7,63,8.358,0,60,55.882,490,96.5,0,0,55.882,0,0,0,0,0,0,0,0,0,60.5
,2m 46s 100ms,166100,14.781,34.1,103.8,63,8.342,0,60,55.882,500,97.5,0,0,55.882,0,0,0,0,0,0,0,0,0,61.6
,2m 46s 200ms,166200,14.868,33.7,103.4,63,8.349,0,60,55.882,500,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,60.8
,2m 46s 300ms,166300,14.746,33.5,102.7,61,8.358,0,60,55.882,490,96.5,0,0,55.882,0,0,0,0,0,0,0,0,0,60.5
,2m 46s 400ms,166400,14.746,33.4,102.5,62,8.336,0,60,55.882,490,96.3,0,0,55.882,0,0,0,0,0,0,0,0,0,60.3
,2m 46s 500ms,166500,14.868,32.1,101.8,62,8.349,0,60,54.902,480,95.6,0,0,54.902,0,0,0,0,0,0,0,0,0,59
,2m 46s 600ms,166600,14.851,25.3,100,63,8.318,0,60,51.961,370,94,0,0,51.961,0,0,0,0,0,0,0,0,0,49.1
,2m 46s 700ms,166700,14.868,26.9,97.7,63,8.322,0,60,49.02,400,91.8,0,0,50.98,0,0,0,0,0,0,0,0,0,53.2
,2m 46s 800ms,166800,15.06,20.3,91,64,8.297,0,60,46.078,300,85.5,0,0,46.078,0,0,0,0,0,0,0,0,0,44.4
,2m 46s 900ms,166900,15.164,14.2,84.9,64,8.306,0,60,41.176,210,79.8,0,0,41.176,0,0,0,0,0,0,0,0,0,34.8
,2m 47s,167000,15.286,14.4,81.1,64,8.282,0,60,41.176,220,76.2,0,0,41.176,0,0,0,0,0,0,0,0,0,35.3
,2m 47s 100ms,167100,15.251,11.1,77.8,63,8.297,0,60,38.235,170,73.1,0,0,38.235,0,0,0,0,0,0,0,0,0,29.3
,2m 47s 200ms,167200,15.216,11.1,74.4,63,8.268,0,60,36.275,170,69.9,0,0,36.275,0,0,0,0,0,0,0,0,0,30.9
,2m 47s 300ms,167300,15.251,8.3,70.4,63,8.279,0,60,34.314,120,66.1,0,0,34.314,0,0,0,0,0,0,0,0,0,24.4
,2m 47s 400ms,167400,15.373,6.6,65.7,63,8.261,0.027,60,31.373,100,61.7,0,0,31.373,0,0,0,0,0,0,0,0,0,21.2
,2m 47s 500ms,167500,15.321,6.8,62.3,63,8.284,0.023,60,29.412,100,58.5,0,0,29.412,0,0,0,0,0,0,0,0,0,23.3
,2m 47s 600ms,167600,15.425,4.7,60.7,64,8.248,0.019,60,27.451,70,57,0,0,27.451,0,0,0,0,0,0,0,0,0,17.2
,2m 47s 700ms,167700,15.443,3.1,56.6,63,8.252,0.035,60,24.51,40,53.2,0,0,24.51,0,0,0,0,0,0,0,0,0,12.7
,2m 47s 800ms,167800,15.408,1.7,50.3,63,8.264,0.046,60,22.549,20,47.2,0,0,22.549,0,0,0,0,0,0,0,0,0,7.6
,2m 47s 900ms,167900,15.46,3.3,48.8,63,8.221,0.031,60,22.549,50,45.8,0,0,22.549,0,0,0,0,0,0,0,0,0,14.7
,2m 48s,168000,15.46,1.5,47.8,64,8.223,0.039,60,21.569,20,44.9,0,0,21.569,0,0,0,0,0,0,0,0,0,7
,2m 48s 100ms,168100,15.443,1.5,43.5,63,8.264,0.046,60,18.627,20,40.8,0,0,18.627,0,0,0,0,0,0,0,0,0,8.1
,2m 48s 200ms,168200,15.495,2.2,41.6,64,8.252,0.05,60,18.627,30,39.1,0,0,18.627,0,0,0,0,0,0,0,0,0,11.9
,2m 48s 300ms,168300,15.46,0.9,39.9,64,8.239,0.05,60,16.667,10,37.5,0,0,16.667,0,0,0,0,0,0,0,0,0,5.4
,2m 48s 400ms,168400,15.565,0,36.1,64,8.25,0.05,60,12.745,0,33.9,0,0,12.745,0,0,0,0,0,0,0,0,0,0
,2m 48s 500ms,168500,15.512,0,35.3,63,8.241,0.046,61,9.804,0,33.1,0,0,9.804,0,0,0,0,0,0,0,0,0,0
,2m 48s 600ms,168600,15.565,0,34.8,63,8.23,0.05,60,6.863,0,32.7,0,0,6.863,0,0,0,0,0,0,0,0,0,0
,2m 48s 700ms,168700,15.495,0,34.2,64,8.246,0.046,60,4.902,0,32.1,0,0,4.902,0,0,0,0,0,0,0,0,0,0
,2m 48s 800ms,168800,15.53,0,33.8,63,8.232,0.05,60,0.98,0,31.7,0,0,0.98,0,0,0,0,0,0,0,0,0,0
,2m 48s 900ms,168900,15.565,0,33.5,63,8.176,0.058,61,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0
,2m 49s,169000,15.547,0,31,63,8.223,0.054,60,0,0,29.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 100ms,169100,15.582,0,28.2,63,8.239,0.054,60,0,0,26.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 200ms,169200,15.582,0,26.2,63,8.241,0.05,61,0,0,24.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 300ms,169300,15.582,0,24.3,63,8.217,0.046,61,0,0,22.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 400ms,169400,15.565,0,22.4,63,8.257,0.054,61,0,0,21,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 500ms,169500,15.53,0,21.1,63,8.243,0.05,61,0,0,19.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 600ms,169600,15.565,0,18.5,63,8.187,0.066,61,0,0,17.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 700ms,169700,15.565,0,17.7,64,8.239,0.054,61,0,0,16.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 800ms,169800,15.582,0,16.7,64,8.212,0.127,61,0,0,15.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 49s 900ms,169900,15.547,0,15.8,63,8.167,0.054,61,0,0,14.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s,170000,15.565,0,15.3,63,8.25,0.046,61,0,0,14.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 100ms,170100,15.582,0,14.5,62,8.187,0.054,61,0,0,13.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 200ms,170200,15.617,0,14.1,62,8.174,0.054,61,0,0,13.2,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 300ms,170300,15.53,0,13.7,63,8.226,0.054,61,0,0,12.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 400ms,170400,15.599,0.2,12.8,63,8.239,0.054,61,0,0,12,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 500ms,170500,15.599,0,12.4,63,8.228,0.054,61,0,0,11.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 600ms,170600,15.617,0,12.1,63,8.23,0.054,61,0,0,11.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 700ms,170700,15.634,0,11.8,63,8.212,0.054,61,0,0,11,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 800ms,170800,15.634,0,11.6,63,8.172,0.046,61,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 50s 900ms,170900,15.617,0,11.3,63,8.223,0.05,61,0,0,10.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s,171000,15.669,0,10.9,62,8.208,0.066,61,0,0,10.2,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 100ms,171100,15.634,0,10.4,63,8.237,0.058,61,0,0,9.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 200ms,171200,15.617,0.2,10.2,63,8.246,0.046,61,0,0,9.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 300ms,171300,15.599,0,10,63,8.232,0.054,61,0,0,9.4,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 400ms,171400,15.617,0,9.7,62,8.205,0.046,61,0,0,9.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 500ms,171500,15.617,0.4,9.4,63,8.214,0.046,61,0,0,8.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 600ms,171600,15.634,0,9.3,63,8.23,0.05,61,0,0,8.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 700ms,171700,15.599,0,9,64,8.235,0.054,61,0,0,8.4,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 800ms,171800,15.599,0,8.7,64,8.255,0.054,61,0,0,8.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 51s 900ms,171900,15.617,0.2,8.4,64,8.208,0.046,61,0,0,7.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s,172000,15.634,0,8.3,63,8.192,0.058,61,0,0,7.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 100ms,172100,15.652,0,8.1,63,8.187,0.058,61,0,0,7.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 200ms,172200,15.652,0,7.9,63,8.217,0.05,61,0,0,7.4,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 300ms,172300,15.669,0,7.6,63,8.212,0.054,61,0,0,7.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 400ms,172400,15.634,0,7.4,63,8.194,0.05,61,0,0,6.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 500ms,172500,15.617,0.2,7.2,63,8.228,0.05,61,0,0,6.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 600ms,172600,15.652,0,6.9,63,8.214,0.042,61,0,0,6.4,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 700ms,172700,15.686,0,6.8,63,8.192,0.05,61,0,0,6.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 800ms,172800,15.617,0,6.5,63,8.194,0.05,61,0,0,6.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 52s 900ms,172900,15.669,0,6.3,63,8.228,0.046,61,0,0,5.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s,173000,15.704,0,6.1,62,8.192,0.042,61,0,0,5.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s 100ms,173100,15.617,0,5.9,62,8.212,0.05,61,0,0,5.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s 200ms,173200,15.686,0,5.7,62,8.252,0.046,61,0,0,5.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s 300ms,173300,15.652,0,5.3,63,8.235,0.039,61,0,0,4.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s 400ms,173400,15.686,0,5.2,63,8.223,0.042,61,0,0,4.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s 500ms,173500,15.652,0,4.9,63,8.23,0.046,61,0,0,4.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s 600ms,173600,15.686,0,4.8,63,8.214,0.046,61,0,0,4.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,2m 53s 700ms,173700,15.686,0,4.7,63,8.181,0.042,61,1.961,0,4.4,0,0,1.961,0,0,0,0,0,0,0,0,0,0
,2m 53s 800ms,173800,15.652,0,4.6,63,8.248,0.05,61,3.922,0,4.3,0,0,3.922,0,0,0,0,0,0,0,0,0,0
,2m 53s 900ms,173900,15.669,0.7,10.2,62,8.257,0.042,61,7.843,10,9.5,0,0,7.843,0,0,0,0,0,0,0,0,0,9
,2m 54s,174000,15.599,2.2,27.4,62,8.255,0.031,61,13.725,30,25.7,0,0,13.725,0,0,0,0,0,0,0,0,0,16.1
,2m 54s 100ms,174100,15.617,2.6,32.8,63,8.259,0.035,61,16.667,40,30.8,0,0,15.686,0,0,0,0,0,0,0,0,0,16.7
,2m 54s 200ms,174200,15.547,4.4,37.9,62,8.23,0.031,61,18.627,60,35.6,0,0,18.627,0,0,0,0,0,0,0,0,0,23.8
,2m 54s 300ms,174300,15.565,4.7,42.9,62,8.241,0.035,61,20.588,70,40.3,0,0,20.588,0,0,0,0,0,0,0,0,0,23
,2m 54s 400ms,174400,15.547,6,47.5,63,8.259,0.012,61,22.549,90,44.6,0,0,22.549,0,0,0,0,0,0,0,0,0,26.8
,2m 54s 500ms,174500,15.512,6.2,51.3,62,8.27,0.023,61,24.51,90,48.2,0,0,24.51,0,0,0,0,0,0,0,0,0,25.5
,2m 54s 600ms,174600,15.477,9.8,61.9,62,8.291,0.008,61,31.373,150,58.1,0,0,31.373,0,0,0,0,0,0,0,0,0,31.5
,2m 54s 700ms,174700,15.547,13.1,65.2,62,8.293,0,61,33.333,200,61.2,0,0,33.333,0,0,0,0,0,0,0,0,0,39.6
,2m 54s 800ms,174800,15.321,14.7,70.3,62,8.324,0,61,35.294,220,66,0,0,35.294,0,0,0,0,0,0,0,0,0,42
,2m 54s 900ms,174900,15.408,14.1,72.6,62,8.322,0,61,36.275,210,68.2,0,0,36.275,0,0,0,0,0,0,0,0,0,39.2
,2m 55s,175000,15.338,13.3,74.3,62,8.3,0,61,37.255,200,69.8,0,0,37.255,0,0,0,0,0,0,0,0,0,36
,2m 55s 100ms,175100,15.373,13.3,74.7,62,8.297,0,61,37.255,200,70.2,0,0,37.255,0,0,0,0,0,0,0,0,0,36
,2m 55s 200ms,175200,15.425,12.9,74.1,63,8.309,0,61,36.275,200,69.6,0,0,36.275,0,0,0,0,0,0,0,0,0,35.9
,2m 55s 300ms,175300,15.373,14.7,75.4,63,8.306,0,61,38.235,220,70.8,0,0,38.235,0,0,0,0,0,0,0,0,0,38.8
,2m 55s 400ms,175400,15.356,16.6,75.9,63,8.309,0,61,39.216,250,71.3,0,0,39.216,0,0,0,0,0,0,0,0,0,42.7
,2m 55s 500ms,175500,15.303,18.8,78.9,63,8.315,0,61,40.196,280,74.1,0,0,40.196,0,0,0,0,0,0,0,0,0,47.2
,2m 55s 600ms,175600,15.338,18.6,82.3,63,8.329,0,61,41.176,280,77.3,0,0,41.176,0,0,0,0,0,0,0,0,0,45.6
,2m 55s 700ms,175700,15.286,20.7,84.9,62,8.333,0,61,44.118,310,79.8,0,0,44.118,0,0,0,0,0,0,0,0,0,47.3
,2m 55s 800ms,175800,15.182,24,88.4,63,8.347,0,61,46.078,360,83,0,0,46.078,0,0,0,0,0,0,0,0,0,52.5
,2m 55s 900ms,175900,15.321,24.3,91.3,63,8.349,0,61,47.059,370,85.8,0,0,47.059,0,0,0,0,0,0,0,0,0,52.1
,2m 56s,176000,15.303,26.5,93,62,8.333,0,61,48.039,400,87.4,0,0,48.039,0,0,0,0,0,0,0,0,0,55.7
,2m 56s 100ms,176100,15.303,25.6,94.3,62,8.347,0,61,48.039,390,88.6,0,0,48.039,0,0,0,0,0,0,0,0,0,53.8
,2m 56s 200ms,176200,15.182,24.7,93.1,62,8.365,0,61,48.039,370,87.5,0,0,48.039,0,0,0,0,0,0,0,0,0,51.9
,2m 56s 300ms,176300,15.303,24.1,93,62,8.351,0,61,48.039,370,87.4,0,0,48.039,0,0,0,0,0,0,0,0,0,50.6
,2m 56s 400ms,176400,15.216,24.3,92.8,62,8.36,0,61,48.039,370,87.2,0,0,48.039,0,0,0,0,0,0,0,0,0,51
,2m 56s 500ms,176500,15.129,27.4,94.6,63,8.351,0,61,50,410,88.9,0,0,50,0,0,0,0,0,0,0,0,0,55.3
,2m 56s 600ms,176600,15.077,29.3,97.7,62,8.344,0,61,50.98,440,91.8,0,0,50.98,0,0,0,0,0,0,0,0,0,58
,2m 56s 700ms,176700,14.973,33.4,103,62,8.356,0,61,54.902,500,96.8,0,0,54.902,0,0,0,0,0,0,0,0,0,61.4
,2m 56s 800ms,176800,15.094,34.5,103,62,8.331,0,61,53.922,520,96.8,0,0,53.922,0,0,0,0,0,0,0,0,0,64.6
,2m 56s 900ms,176900,14.938,33.2,103.2,61,8.376,0,61,53.922,490,97,0,0,53.922,0,0,0,0,0,0,0,0,0,62.1
,2m 57s,177000,14.99,30.8,101.5,62,8.367,0,61,52.941,460,95.4,0,0,52.941,0,0,0,0,0,0,0,0,0,58.7
,2m 57s 100ms,177100,15.025,29.5,98.1,62,8.34,0,61,50.98,440,92.2,0,0,50.98,0,0,0,0,0,0,0,0,0,58.4
,2m 57s 200ms,177200,15.094,28.6,98.3,63,8.356,0,61,50.98,430,92.4,0,0,50.98,0,0,0,0,0,0,0,0,0,56.6
,2m 57s 300ms,177300,14.92,35,100.1,63,8.369,0,62,54.902,520,94,0,0,54.902,0,0,0,0,0,0,0,0,0,64.3
,2m 57s 400ms,177400,14.798,37.6,104.3,63,8.369,0,62,57.843,560,98,0,0,57.843,0,0,0,0,0,0,0,0,0,65.6
,2m 57s 500ms,177500,14.903,35.7,106,62,8.371,0,61,57.843,530,99.6,0,0,57.843,0,0,0,0,0,0,0,0,0,62.3
,2m 57s 600ms,177600,14.973,32.1,105.6,63,8.369,0,61,55.882,480,99.2,0,0,56.863,0,0,0,0,0,0,0,0,0,57
,2m 57s 700ms,177700,15.042,30.1,103,63,8.331,0,61,53.922,450,96.8,0,0,53.922,0,0,0,0,0,0,0,0,0,56.3
,2m 57s 800ms,177800,15.077,24.5,99.5,64,8.338,0,61,50.98,370,93.5,0,0,50.98,0,0,0,0,0,0,0,0,0,48.5
,2m 57s 900ms,177900,15.112,27.3,96.3,63,8.338,0,61,50,410,90.5,0,0,50,0,0,0,0,0,0,0,0,0,55.1
,2m 58s,178000,15.182,21.4,91.4,63,8.322,0,61,46.078,320,85.9,0,0,46.078,0,0,0,0,0,0,0,0,0,46.8
,2m 58s 100ms,178100,15.356,15.4,86.8,63,8.306,0,61,43.137,230,81.5,0,0,43.137,0,0,0,0,0,0,0,0,0,36
,2m 58s 200ms,178200,15.112,19.5,86.5,62,8.329,0,61,44.118,290,81.3,0,0,44.118,0,0,0,0,0,0,0,0,0,44.6
,2m 58s 300ms,178300,15.164,21.9,88.3,62,8.331,0,56,45.098,330,83,0,0,45.098,0,0,0,0,0,0,0,0,0,49
,2m 58s 400ms,178400,15.39,20.3,88.1,64,8.315,0,61,45.098,310,82.8,0,0,45.098,0,0,0,0,0,0,0,0,0,45.4
,2m 58s 500ms,178500,15.094,21.4,88.6,63,8.318,0,61,45.098,320,83.2,0,0,45.098,0,0,0,0,0,0,0,0,0,47.9
,2m 58s 600ms,178600,15.269,19.9,86.8,62,8.313,0,61,44.118,300,81.5,0,0,44.118,0,0,0,0,0,0,0,0,0,45.5
,2m 58s 700ms,178700,15.234,19.7,86.4,63,8.324,0,61,44.118,300,81.2,0,0,44.118,0,0,0,0,0,0,0,0,0,45
,2m 58s 800ms,178800,15.112,25,90.9,63,8.344,0,61,47.059,380,85.4,0,0,47.059,0,0,0,0,0,0,0,0,0,53.6
,2m 58s 900ms,178900,15.234,26.5,93.6,63,8.351,0,61,49.02,400,87.9,0,0,49.02,0,0,0,0,0,0,0,0,0,54.5
,2m 59s,179000,14.99,30.4,96.9,63,8.358,0,61,50.98,450,91,0,0,50.98,0,0,0,0,0,0,0,0,0,60.2
,2m 59s 100ms,179100,15.06,30.1,100,63,8.336,0,61,51.961,450,94,0,0,51.961,0,0,0,0,0,0,0,0,0,58.4
,2m 59s 200ms,179200,14.92,31.9,102,63,8.349,0,61,53.922,470,95.8,0,0,53.922,0,0,0,0,0,0,0,0,0,59.7
,2m 59s 300ms,179300,14.938,36.7,105.6,63,8.358,0,61,57.843,550,99.2,0,0,57.843,0,0,0,0,0,0,0,0,0,64
,2m 59s 400ms,179400,14.851,38.7,108.3,63,8.358,0,61,59.804,570,101.8,0,0,59.804,0,0,0,0,0,0,0,0,0,65.3
,2m 59s 500ms,179500,14.868,38.3,108.6,63,8.36,0,62,59.804,570,102,0,0,59.804,0,0,0,0,0,0,0,0,0,64.6
,2m 59s 600ms,179600,14.851,37.8,107.7,62,8.365,0,61,58.824,560,101.2,0,0,58.824,0,0,0,0,0,0,0,0,0,64.8
,2m 59s 700ms,179700,14.694,37.4,107.5,63,8.351,0,61,57.843,550,101,0,0,57.843,0,0,0,0,0,0,0,0,0,65.2
,2m 59s 800ms,179800,14.92,36.8,107.5,64,8.371,0,61,57.843,550,101,0,0,57.843,0,0,0,0,0,0,0,0,0,64.2
,2m 59s 900ms,179900,15.007,37.8,106.7,64,8.365,0,61,58.824,570,100.2,0,0,58.824,0,0,0,0,0,0,0,0,0,64.8
,3m,180000,14.868,39,109.2,63,8.344,0,61,59.804,580,102.6,0,0,59.804,0,0,0,0,0,0,0,0,0,65.8
,3m 100ms,180100,14.833,39.5,109.8,63,8.376,0,61,59.804,590,103.2,0,0,59.804,0,0,0,0,0,0,0,0,0,66.6
,3m 200ms,180200,14.938,34.2,105.8,63,8.331,0,61,56.863,510,99.4,0,0,56.863,0,0,0,0,0,0,0,0,0,60.7
,3m 300ms,180300,14.973,33.4,103.9,63,8.36,0,61,54.902,500,97.6,0,0,54.902,0,0,0,0,0,0,0,0,0,61.4
,3m 400ms,180400,15.025,32.2,102.5,64,8.356,0,61,53.922,480,96.3,0,0,53.922,0,0,0,0,0,0,0,0,0,60.3
,3m 500ms,180500,14.99,33.2,103.4,63,8.365,0,62,54.902,500,97.1,0,0,54.902,0,0,0,0,0,0,0,0,0,61
,3m 600ms,180600,14.938,34.1,104.8,62,8.353,0,61,55.882,510,98.5,0,0,55.882,0,0,0,0,0,0,0,0,0,61.6
,3m 700ms,180700,14.711,35.5,104.5,62,8.356,0,61,57.843,520,98.2,0,0,57.843,0,0,0,0,0,0,0,0,0,61.9
,3m 800ms,180800,14.886,38.9,107.9,63,8.365,0,61,60.784,580,101.4,0,0,60.784,0,0,0,0,0,0,0,0,0,64.6
,3m 900ms,180900,14.624,46.2,115.3,63,8.41,0,61,65.686,680,108.3,0,0,65.686,0,0,0,0,0,0,0,0,0,71
