,,,,,,,,,,,,,,,,,,,,,,,,
,,Device history data,,,,,,,,,,,,,,,,,,,,,,
,Device,TMM 12026-3 I   HBC-SERIES,,,,,,,,,,,,,,,,,,,,,,
,Type,HBC-Series,,,,,,,,,,,,,,,,,,,,,,
,Firmware,5.77,,,,,,,,,,,,,,,,,,,,,,
,Serial number,37FF71063043523944312343,,,,,,,,,,,,,,,,,,,,,,
,Created,"16/01/2025, 15:20",,MGM ProTool v3.5.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Time,Input voltage,Input current,Motor revolutions,Controller temperature,BEC voltage,BEC current,BEC temperature,Input request,Incoming power,Cruising speed (car),Motor temperature,Battery temperature,Output power,Automatic regulation,I*T fuse,Low voltage,High current,ESC overheated,Motor overheated,Battery overheated,HW current fuse,HW overvoltage/undervoltage,Pulse current
,,[V],[A],[x100rpm],[°C],[V],[A],[°C],[%],[W],[km/h],[°C],[°C],[%],,,,,,,,,,[A]
,1m 19s,14.659,44.5,114,50,8.401,0,47,64.706,650,107.1,0,0,64.706,0,0,0,0,0,0,0,0,0,69.4
,1m 19s 100ms,14.729,44.2,112.7,50,8.371,0,46,63.725,650,105.9,0,0,63.725,0,0,0,0,0,0,0,0,0,70
,1m 19s 200ms,14.781,44.3,112.7,46,8.374,0,46,63.725,650,105.9,0,0,63.725,0,0,0,0,0,0,0,0,0,70.1
,1m 19s 300ms,14.624,42,111.9,49,8.374,0,47,62.745,610,105.1,0,0,62.745,0,0,0,0,0,0,0,0,0,67.5
,1m 19s 400ms,14.555,37.5,110.2,48,8.392,0,46,61.765,550,103.5,0,0,61.765,0,0,0,0,0,0,0,0,0,61.3
,1m 19s 500ms,14.764,39.5,108.6,48,8.376,0,47,60.784,580,102,0,0,60.784,0,0,0,0,0,0,0,0,0,65.6
,1m 19s 600ms,14.677,37,107.7,48,8.338,0,47,59.804,540,101.2,0,0,59.804,0,0,0,0,0,0,0,0,0,62.4
,1m 19s 700ms,14.816,35.8,106,49,8.369,0,46,58.824,530,99.6,0,0,58.824,0,0,0,0,0,0,0,0,0,61.4
,1m 19s 800ms,14.903,34.8,104.5,50,8.38,0,47,57.843,520,98.2,0,0,57.843,0,0,0,0,0,0,0,0,0,60.7
,1m 19s 900ms,14.781,35.6,106,50,8.367,0,46,57.843,530,99.6,0,0,57.843,0,0,0,0,0,0,0,0,0,62.1
,1m 20s,14.659,35.9,105.8,50,8.367,0,47,57.843,530,99.4,0,0,57.843,0,0,0,0,0,0,0,0,0,62.6
,1m 20s 100ms,14.92,35.6,105.8,49,8.351,0,47,57.843,530,99.4,0,0,57.843,0,0,0,0,0,0,0,0,0,62.1
,1m 20s 200ms,14.798,36.5,106,48,8.369,0,47,57.843,540,99.6,0,0,57.843,0,0,0,0,0,0,0,0,0,63.7
,1m 20s 300ms,14.764,36.5,106.9,48,8.389,0,47,57.843,540,100.4,0,0,57.843,0,0,0,0,0,0,0,0,0,63.7
,1m 20s 400ms,14.851,36.8,106.1,48,8.362,0,47,57.843,550,99.7,0,0,57.843,0,0,0,0,0,0,0,0,0,64.2
,1m 20s 500ms,14.781,37.3,106.3,49,8.371,0,47,57.843,550,99.9,0,0,57.843,0,0,0,0,0,0,0,0,0,65.1
,1m 20s 600ms,14.798,34.6,106,49,8.383,0,47,57.843,510,99.6,0,0,57.843,0,0,0,0,0,0,0,0,0,60.4
,1m 20s 700ms,14.677,35.2,104.5,49,8.376,0,47,57.843,520,98.2,0,0,57.843,0,0,0,0,0,0,0,0,0,61.4
,1m 20s 800ms,14.642,37.7,104.7,49,8.374,0,47,57.843,550,98.4,0,0,57.843,0,0,0,0,0,0,0,0,0,65.8
,1m 20s 900ms,14.798,34.5,105.2,49,8.378,0,47,57.843,510,98.8,0,0,57.843,0,0,0,0,0,0,0,0,0,60.2
,1m 21s,14.92,36.1,105.6,49,8.351,0,47,56.863,540,99.2,0,0,56.863,0,0,0,0,0,0,0,0,0,64.1
,1m 21s 100ms,14.816,34.2,103.9,50,8.371,0,47,56.863,510,97.6,0,0,56.863,0,0,0,0,0,0,0,0,0,60.7
,1m 21s 200ms,14.938,34.6,103.4,50,8.374,0,47,55.882,520,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,62.5
,1m 21s 300ms,14.903,33.6,103.4,49,8.365,0,47,55.882,500,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,60.7
,1m 21s 400ms,14.938,33.4,102,49,8.362,0,47,54.902,500,95.8,0,0,54.902,0,0,0,0,0,0,0,0,0,61.4
,1m 21s 500ms,14.886,33.1,102,49,8.351,0,47,54.902,490,95.8,0,0,54.902,0,0,0,0,0,0,0,0,0,60.8
,1m 21s 600ms,14.903,32.4,101.8,50,8.367,0,47,53.922,480,95.6,0,0,53.922,0,0,0,0,0,0,0,0,0,60.6
,1m 21s 700ms,14.955,30.8,101.6,50,8.36,0,47,53.922,460,95.5,0,0,53.922,0,0,0,0,0,0,0,0,0,57.6
,1m 21s 800ms,14.868,31.1,101.6,50,8.351,0,47,53.922,460,95.5,0,0,53.922,0,0,0,0,0,0,0,0,0,58.2
,1m 21s 900ms,14.938,31.7,101.8,50,8.356,0,47,53.922,470,95.6,0,0,53.922,0,0,0,0,0,0,0,0,0,59.3
,1m 22s,14.955,31.4,101.6,49,8.356,0,47,53.922,470,95.5,0,0,53.922,0,0,0,0,0,0,0,0,0,58.8
,1m 22s 100ms,15.042,33.4,101.6,50,8.378,0,47,53.922,500,95.5,0,0,53.922,0,0,0,0,0,0,0,0,0,62.5
,1m 22s 200ms,14.851,33.9,101.8,50,8.356,0,47,53.922,500,95.6,0,0,53.922,0,0,0,0,0,0,0,0,0,63.4
,1m 22s 300ms,14.886,33.2,103,50,8.367,0,47,54.902,490,96.8,0,0,54.902,0,0,0,0,0,0,0,0,0,61
,1m 22s 400ms,15.007,33.6,103.6,50,8.365,0,47,54.902,500,97.3,0,0,54.902,0,0,0,0,0,0,0,0,0,61.8
,1m 22s 500ms,14.764,32.9,103.6,50,8.351,0,47,54.902,480,97.3,0,0,54.902,0,0,0,0,0,0,0,0,0,60.5
,1m 22s 600ms,14.851,33.8,103.6,49,8.367,0,47,54.902,500,97.3,0,0,54.902,0,0,0,0,0,0,0,0,0,62.1
,1m 22s 700ms,14.868,32.5,103.6,49,8.36,0,48,54.902,480,97.3,0,0,54.902,0,0,0,0,0,0,0,0,0,59.7
,1m 22s 800ms,14.92,32.9,102.9,50,8.374,0,47,54.902,490,96.7,0,0,54.902,0,0,0,0,0,0,0,0,0,60.5
,1m 22s 900ms,15.025,34.3,104.8,50,8.374,0,47,55.882,510,98.5,0,0,55.882,0,0,0,0,0,0,0,0,0,61.9
,1m 23s,14.781,36.3,104.8,49,8.36,0,47,57.843,540,98.5,0,0,57.843,0,0,0,0,0,0,0,0,0,63.3
,1m 23s 100ms,14.903,36,106.3,50,8.367,0,47,57.843,540,99.9,0,0,57.843,0,0,0,0,0,0,0,0,0,62.8
,1m 23s 200ms,14.833,35.1,106.3,50,8.367,0,48,57.843,520,99.9,0,0,57.843,0,0,0,0,0,0,0,0,0,61.2
,1m 23s 300ms,14.816,36.4,107.3,51,8.362,0,48,57.843,540,100.8,0,0,57.843,0,0,0,0,0,0,0,0,0,63.5
,1m 23s 400ms,14.816,37.5,107.3,51,8.376,0,48,57.843,550,100.8,0,0,57.843,0,0,0,0,0,0,0,0,0,65.4
,1m 23s 500ms,14.677,35.5,106.5,50,8.365,0,48,57.843,520,100.1,0,0,57.843,0,0,0,0,0,0,0,0,0,61.9
,1m 23s 600ms,14.833,36.2,107.3,50,8.358,0,48,57.843,540,100.8,0,0,57.843,0,0,0,0,0,0,0,0,0,63.1
,1m 23s 700ms,14.798,37.3,106.5,50,8.369,0,48,57.843,550,100.1,0,0,57.843,0,0,0,0,0,0,0,0,0,65.1
,1m 23s 800ms,14.851,36.9,107.3,49,8.374,0,48,57.843,550,100.8,0,0,57.843,0,0,0,0,0,0,0,0,0,64.4
,1m 23s 900ms,14.781,35.9,106.7,50,8.365,0,48,57.843,530,100.2,0,0,57.843,0,0,0,0,0,0,0,0,0,62.6
,1m 24s,14.955,35.8,107.7,50,8.36,0,48,57.843,530,101.2,0,0,57.843,0,0,0,0,0,0,0,0,0,62.4
,1m 24s 100ms,14.816,36.8,107.3,50,8.365,0,48,57.843,540,100.8,0,0,57.843,0,0,0,0,0,0,0,0,0,64.2
,1m 24s 200ms,14.938,36.1,106.7,49,8.367,0,48,57.843,540,100.2,0,0,57.843,0,0,0,0,0,0,0,0,0,63
,1m 24s 300ms,14.816,36.5,106.7,49,8.371,0,48,57.843,540,100.2,0,0,57.843,0,0,0,0,0,0,0,0,0,63.7
,1m 24s 400ms,14.816,36.4,107.7,50,8.378,0,48,58.824,540,101.2,0,0,58.824,0,0,0,0,0,0,0,0,0,62.4
,1m 24s 500ms,14.903,37.3,107.9,50,8.376,0,48,59.804,560,101.4,0,0,59.804,0,0,0,0,0,0,0,0,0,62.9
,1m 24s 600ms,14.729,39.1,108.4,50,8.367,0,48,60.784,580,101.8,0,0,60.784,0,0,0,0,0,0,0,0,0,64.9
,1m 24s 700ms,14.938,39.3,109.8,50,8.369,0,48,60.784,590,103.2,0,0,60.784,0,0,0,0,0,0,0,0,0,65.2
,1m 24s 800ms,14.764,39.8,110.4,50,8.376,0,48,61.765,590,103.7,0,0,61.765,0,0,0,0,0,0,0,0,0,65
,1m 24s 900ms,14.781,40.4,110.4,50,8.396,0,48,61.765,600,103.7,0,0,61.765,0,0,0,0,0,0,0,0,0,66
,1m 25s,14.677,40.2,110.4,50,8.374,0,48,61.765,590,103.7,0,0,61.765,0,0,0,0,0,0,0,0,0,65.7
,1m 25s 100ms,14.607,40.5,110.4,50,8.376,0,48,61.765,590,103.7,0,0,61.765,0,0,0,0,0,0,0,0,0,66.2
,1m 25s 200ms,14.59,40.9,110.7,50,8.362,0,48,61.765,600,104,0,0,61.765,0,0,0,0,0,0,0,0,0,66.8
,1m 25s 300ms,14.886,40.5,110.7,50,8.383,0,48,61.765,600,104,0,0,61.765,0,0,0,0,0,0,0,0,0,66.2
,1m 25s 400ms,14.694,40.7,110.9,51,8.38,0,48,61.765,600,104.2,0,0,61.765,0,0,0,0,0,0,0,0,0,66.5
,1m 25s 500ms,14.677,41.1,111.1,52,8.365,0,48,62.745,600,104.4,0,0,62.745,0,0,0,0,0,0,0,0,0,66.1
,1m 25s 600ms,14.607,41.8,112.3,51,8.387,0,48,62.745,610,105.5,0,0,62.745,0,0,0,0,0,0,0,0,0,67.2
,1m 25s 700ms,14.503,42.5,112.3,50,8.365,0,48,62.745,620,105.5,0,0,62.745,0,0,0,0,0,0,0,0,0,68.3
,1m 25s 800ms,14.677,42.2,112.5,51,8.38,0,48,62.745,620,105.7,0,0,62.745,0,0,0,0,0,0,0,0,0,67.9
,1m 25s 900ms,14.694,40.2,112.1,50,8.374,0,48,62.745,590,105.3,0,0,62.745,0,0,0,0,0,0,0,0,0,64.6
,1m 26s,14.816,41.7,111.7,51,8.349,0,48,61.765,620,104.9,0,0,61.765,0,0,0,0,0,0,0,0,0,68.1
,1m 26s 100ms,14.816,40.7,109.2,50,8.376,0,48,60.784,600,102.6,0,0,60.784,0,0,0,0,0,0,0,0,0,67.6
,1m 26s 200ms,14.746,41.3,110.2,51,8.369,0,48,60.784,610,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,68.6
,1m 26s 300ms,14.764,39.8,110,50,8.383,0,48,60.784,590,103.4,0,0,60.784,0,0,0,0,0,0,0,0,0,66.1
,1m 26s 400ms,14.711,39.1,109.8,50,8.389,0,48,60.784,570,103.2,0,0,60.784,0,0,0,0,0,0,0,0,0,64.9
,1m 26s 500ms,14.729,40.2,108.8,50,8.387,0,48,60.784,590,102.2,0,0,60.784,0,0,0,0,0,0,0,0,0,66.7
,1m 26s 600ms,14.851,38.8,109.6,51,8.378,0,48,60.784,580,103,0,0,60.784,0,0,0,0,0,0,0,0,0,64.4
,1m 26s 700ms,14.955,38.6,109.8,51,8.358,0,48,60.784,580,103.2,0,0,60.784,0,0,0,0,0,0,0,0,0,64.1
,1m 26s 800ms,14.746,38.4,109.6,52,8.362,0,48,60.784,570,103,0,0,60.784,0,0,0,0,0,0,0,0,0,63.7
,1m 26s 900ms,14.764,38.2,109.6,51,8.356,0,49,60.784,560,103,0,0,60.784,0,0,0,0,0,0,0,0,0,63.4
,1m 27s,14.798,38.2,108.6,50,8.374,0,48,60.784,560,102,0,0,60.784,0,0,0,0,0,0,0,0,0,63.4
,1m 27s 100ms,14.572,37.5,109.2,50,8.378,0,48,59.804,550,102.6,0,0,59.804,0,0,0,0,0,0,0,0,0,63.3
,1m 27s 200ms,14.833,34.8,106.9,50,8.38,0,49,58.824,520,100.4,0,0,58.824,0,0,0,0,0,0,0,0,0,59.7
,1m 27s 300ms,14.642,36.1,106.5,51,8.385,0,48,58.824,530,100.1,0,0,58.824,0,0,0,0,0,0,0,0,0,61.9
,1m 27s 400ms,14.833,37.5,105.6,51,8.423,0,49,57.843,560,99.2,0,0,57.843,0,0,0,0,0,0,0,0,0,65.4
,1m 27s 500ms,15.025,35.3,104.5,51,8.36,0,48,57.843,530,98.2,0,0,57.843,0,0,0,0,0,0,0,0,0,61.6
,1m 27s 600ms,14.903,33.1,105,51,8.383,0,49,56.863,490,98.7,0,0,56.863,0,0,0,0,0,0,0,0,0,58.7
,1m 27s 700ms,14.694,33.7,105.2,50,8.374,0,49,56.863,490,98.8,0,0,56.863,0,0,0,0,0,0,0,0,0,59.8
,1m 27s 800ms,14.903,34.4,104.3,51,8.358,0,49,55.882,510,98,0,0,55.882,0,0,0,0,0,0,0,0,0,62.1
,1m 27s 900ms,14.868,34.9,104.3,51,8.349,0,49,55.882,520,98,0,0,55.882,0,0,0,0,0,0,0,0,0,63
,1m 28s,14.816,32.1,103.4,51,8.333,0,49,55.882,470,97.1,0,0,55.882,0,0,0,0,0,0,0,0,0,58
,1m 28s 100ms,15.06,32.1,102.7,51,8.367,0,49,54.902,480,96.5,0,0,54.902,0,0,0,0,0,0,0,0,0,59
,1m 28s 200ms,14.868,32.2,102.2,51,8.353,0,49,54.902,480,96,0,0,54.902,0,0,0,0,0,0,0,0,0,59.2
,1m 28s 300ms,14.973,31.7,101.8,51,8.353,0,49,53.922,470,95.6,0,0,53.922,0,0,0,0,0,0,0,0,0,59.3
,1m 28s 400ms,14.746,31.4,101.6,51,8.371,0,49,53.922,460,95.5,0,0,53.922,0,0,0,0,0,0,0,0,0,58.8
,1m 28s 500ms,14.903,25.5,100.1,51,8.367,0,49,53.922,380,94,0,0,53.922,0,0,0,0,0,0,0,0,0,47.7
,1m 28s 600ms,14.816,27.2,100.1,52,8.358,0,49,52.941,400,94,0,0,52.941,0,0,0,0,0,0,0,0,0,51.8
,1m 28s 700ms,14.938,30.9,100.1,52,8.369,0,49,52.941,460,94,0,0,52.941,0,0,0,0,0,0,0,0,0,58.9
,1m 28s 800ms,14.955,31.4,100.8,52,8.374,0,49,52.941,470,94.7,0,0,52.941,0,0,0,0,0,0,0,0,0,59.8
,1m 28s 900ms,14.868,26.4,99.8,51,8.367,0,49,52.941,390,93.8,0,0,52.941,0,0,0,0,0,0,0,0,0,50.3
,1m 29s,14.624,29.4,99.6,52,8.338,0,49,51.961,430,93.6,0,0,51.961,0,0,0,0,0,0,0,0,0,57.1
,1m 29s 100ms,14.92,25.2,99.1,51,8.342,0,49,51.961,370,93.1,0,0,51.961,0,0,0,0,0,0,0,0,0,48.9
,1m 29s 200ms,15.042,24.3,97.8,51,8.374,0,49,50.98,360,91.9,0,0,50.98,0,0,0,0,0,0,0,0,0,48.1
,1m 29s 300ms,15.182,27.5,97.2,51,8.338,0,49,50.98,420,91.3,0,0,50.98,0,0,0,0,0,0,0,0,0,54.4
,1m 29s 400ms,15.007,28.2,96.3,50,8.342,0,48,50,420,90.5,0,0,50,0,0,0,0,0,0,0,0,0,56.9
,1m 29s 500ms,15.007,26.4,95.5,49,8.353,0,49,50,390,89.7,0,0,50,0,0,0,0,0,0,0,0,0,53.3
,1m 29s 600ms,15.147,26.9,96,49,8.36,0,49,49.02,410,90.2,0,0,49.02,0,0,0,0,0,0,0,0,0,55.4
,1m 29s 700ms,15.129,26.6,96,50,8.327,0,49,49.02,400,90.2,0,0,49.02,0,0,0,0,0,0,0,0,0,54.7
,1m 29s 800ms,15.112,27,96,50,8.327,0,49,49.02,410,90.2,0,0,49.02,0,0,0,0,0,0,0,0,0,55.6
,1m 29s 900ms,15.042,26,96,51,8.362,0,49,49.02,390,90.2,0,0,49.02,0,0,0,0,0,0,0,0,0,53.5
,1m 30s,15.025,27.2,95.6,52,8.356,0,49,49.02,410,89.8,0,0,49.02,0,0,0,0,0,0,0,0,0,56
,1m 30s 100ms,15.025,25.8,94.6,48,8.353,0,49,49.02,390,88.9,0,0,49.02,0,0,0,0,0,0,0,0,0,53.1
,1m 30s 200ms,14.955,27.1,94.7,48,8.349,0,50,49.02,400,89,0,0,49.02,0,0,0,0,0,0,0,0,0,55.8
,1m 30s 300ms,15.234,26.2,94.7,51,8.347,0,49,49.02,400,89,0,0,49.02,0,0,0,0,0,0,0,0,0,53.9
,1m 30s 400ms,14.938,26.6,94.6,51,8.347,0,49,49.02,400,88.9,0,0,49.02,0,0,0,0,0,0,0,0,0,54.7
,1m 30s 500ms,15.06,25.3,94.4,51,8.329,0,50,49.02,380,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,52.1
,1m 30s 600ms,15.234,25.3,94.3,52,8.369,0,49,48.039,380,88.6,0,0,48.039,0,0,0,0,0,0,0,0,0,53.1
,1m 30s 700ms,14.99,24.6,93,52,8.353,0,50,48.039,370,87.4,0,0,48.039,0,0,0,0,0,0,0,0,0,51.7
,1m 30s 800ms,15.112,23.7,92.8,52,8.327,0,49,48.039,360,87.2,0,0,48.039,0,0,0,0,0,0,0,0,0,49.8
,1m 30s 900ms,15.269,24.5,92.8,52,8.342,0,50,48.039,370,87.2,0,0,48.039,0,0,0,0,0,0,0,0,0,51.5
,1m 31s,14.99,25,93.1,51,8.351,0,50,48.039,370,87.5,0,0,48.039,0,0,0,0,0,0,0,0,0,52.5
,1m 31s 100ms,15.077,25.7,94.4,51,8.36,0,50,49.02,390,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,52.9
,1m 31s 200ms,15.495,25.5,94.4,51,8.365,0,50,49.02,390,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,52.5
,1m 31s 300ms,15.147,26.2,94.4,51,8.356,0,50,49.02,390,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,53.9
,1m 31s 400ms,15.042,25.2,94.4,51,8.333,0,50,49.02,380,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,51.9
,1m 31s 500ms,15.077,25.7,94.6,50,8.36,0,50,49.02,390,88.9,0,0,49.02,0,0,0,0,0,0,0,0,0,52.9
,1m 31s 600ms,15.112,25.7,94.6,50,8.336,0,50,49.02,390,88.9,0,0,49.02,0,0,0,0,0,0,0,0,0,52.9
,1m 31s 700ms,15.129,24.6,94.4,51,8.378,0,50,49.02,370,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,50.6
,1m 31s 800ms,15.06,24.8,94.4,52,8.333,0,50,49.02,370,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,51
,1m 31s 900ms,15.216,25.5,94.4,53,8.362,0,50,49.02,390,88.7,0,0,49.02,0,0,0,0,0,0,0,0,0,52.5
,1m 32s,15.06,26.8,96,51,8.347,0,50,50,400,90.2,0,0,50,0,0,0,0,0,0,0,0,0,54.1
,1m 32s 100ms,15.007,28.6,96.6,51,8.347,0,50,50.98,430,90.8,0,0,50.98,0,0,0,0,0,0,0,0,0,56.6
,1m 32s 200ms,15.025,29.2,98,50,8.365,0,50,50.98,440,92.1,0,0,50.98,0,0,0,0,0,0,0,0,0,57.8
,1m 32s 300ms,15.025,30.8,99.5,51,8.336,0,50,51.961,460,93.5,0,0,51.961,0,0,0,0,0,0,0,0,0,59.8
,1m 32s 400ms,14.938,30.8,101.1,51,8.369,0,50,52.941,460,95,0,0,52.941,0,0,0,0,0,0,0,0,0,58.7
,1m 32s 500ms,15.025,31.4,101.5,52,8.369,0,50,53.922,470,95.4,0,0,53.922,0,0,0,0,0,0,0,0,0,58.8
,1m 32s 600ms,14.92,31.9,101.6,52,8.374,0,50,53.922,470,95.5,0,0,53.922,0,0,0,0,0,0,0,0,0,59.7
,1m 32s 700ms,14.92,32.4,102.5,51,8.371,0,50,54.902,480,96.3,0,0,54.902,0,0,0,0,0,0,0,0,0,59.5
,1m 32s 800ms,14.938,33.5,103.6,51,8.371,0,50,54.902,500,97.3,0,0,54.902,0,0,0,0,0,0,0,0,0,61.6
,1m 32s 900ms,14.851,33.7,103.6,51,8.374,0,50,55.882,500,97.3,0,0,55.882,0,0,0,0,0,0,0,0,0,60.8
,1m 33s,15.007,34.8,104.3,51,8.362,0,50,56.863,520,98,0,0,56.863,0,0,0,0,0,0,0,0,0,61.8
,1m 33s 100ms,14.903,35.3,105.2,51,8.378,0,50,57.843,530,98.8,0,0,56.863,0,0,0,0,0,0,0,0,0,62.6
,1m 33s 200ms,14.816,36.1,106.1,52,8.374,0,50,57.843,530,99.7,0,0,57.843,0,0,0,0,0,0,0,0,0,63
,1m 33s 300ms,14.868,36.4,106.1,52,8.38,0,50,57.843,540,99.7,0,0,57.843,0,0,0,0,0,0,0,0,0,63.5
,1m 33s 400ms,14.868,35.3,107.1,52,8.367,0,50,57.843,520,100.6,0,0,57.843,0,0,0,0,0,0,0,0,0,61.6
,1m 33s 500ms,14.798,36.2,106.5,53,8.387,0,50,57.843,530,100.1,0,0,57.843,0,0,0,0,0,0,0,0,0,63.1
,1m 33s 600ms,14.816,36.4,107.3,52,8.369,0,50,58.824,540,100.8,0,0,58.824,0,0,0,0,0,0,0,0,0,62.4
,1m 33s 700ms,14.851,36.9,107.9,52,8.389,0,50,58.824,550,101.4,0,0,58.824,0,0,0,0,0,0,0,0,0,63.3
,1m 33s 800ms,14.99,36.6,108.3,51,8.387,0,50,58.824,550,101.8,0,0,58.824,0,0,0,0,0,0,0,0,0,62.8
,1m 33s 900ms,14.677,37.8,108.6,52,8.38,0,50,59.804,550,102,0,0,59.804,0,0,0,0,0,0,0,0,0,63.8
,1m 34s,14.798,38.2,108.4,52,8.396,0,50,59.804,560,101.8,0,0,59.804,0,0,0,0,0,0,0,0,0,64.5
,1m 34s 100ms,14.851,38.8,108.6,53,8.387,0,50,59.804,580,102,0,0,59.804,0,0,0,0,0,0,0,0,0,65.5
,1m 34s 200ms,14.798,40,109.8,51,8.394,0,50,60.784,590,103.2,0,0,60.784,0,0,0,0,0,0,0,0,0,66.4
,1m 34s 300ms,14.729,39,110.2,51,8.358,0,50,60.784,570,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,64.7
,1m 34s 400ms,14.798,41,110.2,52,8.392,0,51,60.784,610,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,68.1
,1m 34s 500ms,14.729,40.4,110.2,51,8.362,0,50,60.784,590,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,67.1
,1m 34s 600ms,14.711,40.2,110.2,52,8.376,0,50,60.784,590,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,66.7
,1m 34s 700ms,14.781,39.7,110.2,51,8.371,0,50,60.784,590,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,65.9
,1m 34s 800ms,14.677,39.5,110.2,52,8.378,0,50,60.784,580,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,65.6
,1m 34s 900ms,14.781,40.7,110.2,52,8.403,0,50,60.784,600,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,67.6
,1m 35s,14.833,40,110.2,53,8.376,0,50,60.784,590,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,66.4
,1m 35s 100ms,14.816,40.4,110.2,52,8.36,0,50,60.784,600,103.5,0,0,60.784,0,0,0,0,0,0,0,0,0,67.1
,1m 35s 200ms,14.868,40.5,109.8,53,8.367,0,50,60.784,600,103.2,0,0,60.784,0,0,0,0,0,0,0,0,0,67.2
,1m 35s 300ms,14.833,36.9,108.1,52,8.376,0,51,59.804,550,101.6,0,0,59.804,0,0,0,0,0,0,0,0,0,62.3
,1m 35s 400ms,14.781,38.2,108.1,53,8.376,0,51,59.804,560,101.6,0,0,59.804,0,0,0,0,0,0,0,0,0,64.5
,1m 35s 500ms,14.851,37.6,107.9,53,8.367,0,51,58.824,560,101.4,0,0,58.824,0,0,0,0,0,0,0,0,0,64.5
,1m 35s 600ms,14.903,37.5,106.9,53,8.369,0,51,58.824,560,100.4,0,0,58.824,0,0,0,0,0,0,0,0,0,64.3
,1m 35s 700ms,14.868,37.3,106.7,53,8.371,0,51,58.824,550,100.2,0,0,58.824,0,0,0,0,0,0,0,0,0,64
,1m 35s 800ms,14.833,36.2,106,53,8.371,0,51,57.843,540,99.6,0,0,57.843,0,0,0,0,0,0,0,0,0,63.1
,1m 35s 900ms,14.868,34.9,105.6,53,8.369,0,51,57.843,520,99.2,0,0,57.843,0,0,0,0,0,0,0,0,0,60.9
,1m 36s,14.729,33.1,104.5,53,8.356,0,51,56.863,490,98.2,0,0,56.863,0,0,0,0,0,0,0,0,0,58.7
,1m 36s 100ms,14.868,31.4,104.8,53,8.371,0,51,55.882,470,98.5,0,0,55.882,0,0,0,0,0,0,0,0,0,56.7
,1m 36s 200ms,14.886,30.2,103.8,52,8.378,0,51,55.882,450,97.5,0,0,55.882,0,0,0,0,0,0,0,0,0,54.5
,1m 36s 300ms,14.938,33.6,103.8,52,8.353,0,51,55.882,500,97.5,0,0,55.882,0,0,0,0,0,0,0,0,0,60.7
,1m 36s 400ms,14.833,34.4,103.8,52,8.362,0,51,54.902,510,97.5,0,0,54.902,0,0,0,0,0,0,0,0,0,63.2
,1m 36s 500ms,15.025,33.1,103.4,52,8.365,0,51,54.902,500,97.1,0,0,54.902,0,0,0,0,0,0,0,0,0,60.8
,1m 36s 600ms,14.973,30.6,101.5,53,8.36,0,51,53.922,460,95.4,0,0,53.922,0,0,0,0,0,0,0,0,0,57.3
,1m 36s 700ms,15.06,29.9,100.1,53,8.358,0,51,53.922,450,94,0,0,53.922,0,0,0,0,0,0,0,0,0,55.9
,1m 36s 800ms,14.955,34.1,101.5,54,8.342,0,51,52.941,510,95.4,0,0,52.941,0,0,0,0,0,0,0,0,0,65
,1m 36s 900ms,14.92,31.4,101.3,54,8.376,0,51,52.941,470,95.2,0,0,52.941,0,0,0,0,0,0,0,0,0,59.8
,1m 37s,15.007,31.1,99.8,53,8.353,0,51,52.941,470,93.8,0,0,52.941,0,0,0,0,0,0,0,0,0,59.3
,1m 37s 100ms,15.129,29.9,99.8,53,8.36,0,51,52.941,450,93.8,0,0,52.941,0,0,0,0,0,0,0,0,0,57
,1m 37s 200ms,14.833,31.1,100,53,8.342,0,50,52.941,460,94,0,0,52.941,0,0,0,0,0,0,0,0,0,59.3
,1m 37s 300ms,14.868,30.8,100,52,8.36,0,51,51.961,460,94,0,0,51.961,0,0,0,0,0,0,0,0,0,59.8
,1m 37s 400ms,14.833,31.2,99.6,52,8.353,0,51,51.961,460,93.6,0,0,51.961,0,0,0,0,0,0,0,0,0,60.6
,1m 37s 500ms,14.868,30.4,99.5,52,8.347,0,51,51.961,450,93.5,0,0,51.961,0,0,0,0,0,0,0,0,0,59
,1m 37s 600ms,14.938,27.7,98,52,8.358,0,51,50.98,410,92.1,0,0,50.98,0,0,0,0,0,0,0,0,0,54.8
